epsilon,rep,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
0.1,0,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,1,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,2,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,3,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,4,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,5,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,6,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,7,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,8,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,9,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,10,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,11,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,12,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,13,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,14,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,15,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,16,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,17,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,18,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,19,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,20,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,21,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,22,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,23,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,24,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,25,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,26,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,27,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,28,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,29,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,30,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,31,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,32,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,33,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,34,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,35,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,36,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,37,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,38,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,39,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,40,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,41,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,42,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,43,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,44,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,45,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,46,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,47,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,48,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,49,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,50,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,51,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,52,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,53,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,54,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,55,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,56,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,57,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,58,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,59,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,60,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,61,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,62,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,63,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,64,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,65,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,66,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,67,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,68,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,69,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,70,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,71,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,72,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,73,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,74,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,75,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,76,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,77,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,78,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,79,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,80,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,81,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,82,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,83,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,84,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,85,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,86,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,87,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,88,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,89,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,90,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,91,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,92,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,93,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,94,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,95,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,96,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,97,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,98,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.1,99,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,0,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,1,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,2,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,3,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,4,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,5,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,6,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,7,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,8,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,9,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,10,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,11,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,12,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,13,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,14,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,15,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,16,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,17,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,18,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,19,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,20,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,21,X,0,0,X,X,X,0,1,0,-1,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,22,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,23,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,24,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,25,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,26,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,27,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,28,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,29,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
